# Generated by tools/gen-blueprints.py. Do not edit by hand — rerun the tool.
# Recipes, grades, engineers and effects from msarilar/EDEngineer blueprints.json (MIT),
# cross-checked against EDCD/coriolis-data on CoriolisGuid. Coriolis is not the authority:
# eleven experimentals have a different recipe per module type and it models one each, so
# disagreements are printed by the generator rather than resolved here.
# Ingredients are keyed to Materials.tsv symbols and are PER APPLICATION for kind=
# modification — multiply by EngineeringRules.RollsFor for a total. No other kind is
# per application. On-foot quantities (kind=suit, weapon, merchant) are NOT EDEngineer's:
# its figures are pre-patch and are restated here to what the game charges, measured over
# 16 upgrade events and four locker deltas — see docs/spikes/journal-corpus-on-foot.md §3.
# Game data is Frontier's, used under their media usage rules; see NOTICE.
# Rows: 1172 (bartender 4, experimental 154, merchant 56, modification 786, suit 14, synthesis 65, tech-broker 51, unlock 22, weapon 20). Built: 2026-09-01.
kind	module	name	grade	engineers	ingredients	effects	guid	symbol	mtypes
modification	Thrusters	Clean Drive Tuning	2	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	conductivecomponents*1,legacyfirmware*1	Power Draw|+4%|bad;Integrity|-4%|bad;Optimal Mass|-4%|bad;Optimal Multiplier|+13%|good;Thermal Load|-30%|good	5382eecb-c840-4613-99c1-9bcbdb8d7760	Engine_Tuned	ct
modification	Thrusters	Clean Drive Tuning	3	Mel Brandon,Felicity Farseer,Professor Palin,Chloe Sedesi	conductivecomponents*1,legacyfirmware*1,emissiondata*1	Power Draw|+8%|bad;Integrity|-8%|bad;Optimal Mass|-6%|bad;Optimal Multiplier|+18%|good;Thermal Load|-40%|good	0c58a5c8-0bf9-4a2c-baf0-b14228f236df	Engine_Tuned	ct
modification	Thrusters	Clean Drive Tuning	4	Mel Brandon,Professor Palin,Chloe Sedesi	conductiveceramics*1,decodedemissiondata*1,consumerfirmware*1	Power Draw|+12%|bad;Integrity|-12%|bad;Optimal Mass|-8%|bad;Optimal Multiplier|+23%|good;Thermal Load|-50%|good	afb2b22e-ab30-4195-8bfe-ae81ea6067f3	Engine_Tuned	ct
modification	Thrusters	Clean Drive Tuning	5	Mel Brandon,Professor Palin,Chloe Sedesi	compactemissionsdata*1,conductiveceramics*1,tin*1	Power Draw|+16%|bad;Integrity|-16%|bad;Optimal Mass|-10%|bad;Optimal Multiplier|+28%|good;Thermal Load|-60%|good	74e6e223-c709-4c91-88d5-c55f9dfdf722	Engine_Tuned	ct
modification	Thrusters	Dirty Drive Tuning	1	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	legacyfirmware*1	Power Draw|+4%|bad;Integrity|-3%|bad;Optimal Mass|-3%|bad;Optimal Multiplier|+12%|good;Thermal Load|+20%|bad	bbdea125-dd2b-4031-8698-56c922df3b76	Engine_Dirty	ct
modification	Thrusters	Dirty Drive Tuning	2	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	mechanicalequipment*1,legacyfirmware*1	Power Draw|+6%|bad;Integrity|-6%|bad;Optimal Mass|-5%|bad;Optimal Multiplier|+19%|good;Thermal Load|+30%|bad	d3ccba04-e0f5-40c3-a6f8-a038d5e5b4bf	Engine_Dirty	ct
modification	Thrusters	Dirty Drive Tuning	3	Mel Brandon,Felicity Farseer,Professor Palin,Chloe Sedesi	chromium*1,mechanicalcomponents*1,legacyfirmware*1	Power Draw|+8%|bad;Integrity|-9%|bad;Optimal Mass|-8%|bad;Optimal Multiplier|+26%|good;Thermal Load|+40%|bad	60091d1f-38a9-4d62-bbc0-6332e03c7f3d	Engine_Dirty	ct
modification	Thrusters	Dirty Drive Tuning	4	Mel Brandon,Professor Palin,Chloe Sedesi	configurablecomponents*1,consumerfirmware*1,selenium*1	Power Draw|+10%|bad;Integrity|-12%|bad;Optimal Mass|-10%|bad;Optimal Multiplier|+33%|good;Thermal Load|+50%|bad	7355e32e-b850-4428-8279-66f234f59c6a	Engine_Dirty	ct
modification	Thrusters	Dirty Drive Tuning	5	Mel Brandon,Professor Palin,Chloe Sedesi	cadmium*1,industrialfirmware*1,pharmaceuticalisolators*1	Power Draw|+12%|bad;Integrity|-15%|bad;Optimal Mass|-13%|bad;Optimal Multiplier|+40%|good;Thermal Load|+60%|bad	92514d80-4513-489e-b85f-1b7010b3ae0f	Engine_Dirty	ct
modification	Thrusters	Drive Strengthening	1	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	carbon*1	Thermal Load|-10%|good;Integrity|+30%|good;Mass|+5%|bad	21503395-f165-4340-91c7-07d062895eae	Engine_Reinforced	ct
modification	Thrusters	Drive Strengthening	2	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Chloe Sedesi	heatconductionwiring*1,vanadium*1	Thermal Load|-20%|good;Integrity|+50%|good;Mass|+10%|bad	452e2359-5804-4de1-94bf-d16c9d512cc4	Engine_Reinforced	ct
modification	Thrusters	Drive Strengthening	3	Mel Brandon,Felicity Farseer,Professor Palin,Chloe Sedesi	heatconductionwiring*1,shieldingsensors*1,vanadium*1	Thermal Load|-30%|good;Integrity|+70%|good;Mass|+15%|bad	ae1a71bb-e025-4268-aa7f-fd4063945beb	Engine_Reinforced	ct
modification	Thrusters	Drive Strengthening	4	Mel Brandon,Professor Palin,Chloe Sedesi	compoundshielding*1,heatdispersionplate*1,highdensitycomposites*1	Thermal Load|-40%|good;Integrity|+90%|good;Mass|+20%|bad	4bc0b925-dd64-41da-a653-f15acf108f23	Engine_Reinforced	ct
modification	Thrusters	Drive Strengthening	5	Mel Brandon,Professor Palin,Chloe Sedesi	heatexchangers*1,imperialshielding*1,fedproprietarycomposites*1	Thermal Load|-50%|good;Integrity|+110%|good;Mass|+25%|bad	88aef454-76f6-48a3-a66c-958e50c92e7c	Engine_Reinforced	ct
modification	Torpedo Pylon	Lightweight Mount	1	Liz Ryder,Petra Olmanova,Juri Ishmaak	phosphorus*1	Integrity|-20%|bad;Mass|-30%|good	d5a539c5-120a-450f-bb68-e10abbeca8a9	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	htp
modification	Torpedo Pylon	Lightweight Mount	2	Liz Ryder,Petra Olmanova,Juri Ishmaak	manganese*1,salvagedalloys*1	Power Draw|-10%|good;Integrity|-30%|bad;Distributor Draw|-20%|good;Mass|-45%|good	b6a80556-c22a-466e-931c-239c208c9890	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	htp
modification	Torpedo Pylon	Lightweight Mount	3	Liz Ryder,Petra Olmanova,Juri Ishmaak	conductiveceramics*1,manganese*1,salvagedalloys*1	Power Draw|-20%|good;Integrity|-40%|bad;Distributor Draw|-25%|good;Mass|-60%|good	cbec8003-80e4-455a-84fe-257d2018386e	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	htp
modification	Torpedo Pylon	Lightweight Mount	4	Petra Olmanova,Liz Ryder	conductivecomponents*1,phasealloys*1,protolightalloys*1	Power Draw|-30%|good;Integrity|-50%|bad;Distributor Draw|-30%|good;Mass|-75%|good	3a57effa-ccac-448d-8d1c-3e0966042e24	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	htp
modification	Torpedo Pylon	Lightweight Mount	5	Petra Olmanova,Liz Ryder	conductiveceramics*1,protolightalloys*1,protoradiolicalloys*1	Power Draw|-40%|good;Integrity|-60%|bad;Distributor Draw|-35%|good;Mass|-90%|good	89f5d8e2-4f4c-4ef0-9e74-9f0691244b22	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	htp
modification	Torpedo Pylon	Sturdy Mount	1	Liz Ryder,Petra Olmanova,Juri Ishmaak	nickel*1	Integrity|+100%|good;Thermal Load|-10%|good;Armour Piercing|+20%|good;Mass|+20%|bad	3ac55eb7-0a45-440b-8c59-6ead43c7ef49	Weapon_Sturdy	htp
modification	Torpedo Pylon	Sturdy Mount	2	Liz Ryder,Petra Olmanova,Juri Ishmaak	nickel*1,shieldemitters*1	Integrity|+150%|good;Thermal Load|-15%|good;Armour Piercing|+30%|good;Mass|+40%|bad	53c131ab-cd66-4919-b49b-c1435362c8ff	Weapon_Sturdy	htp
modification	Torpedo Pylon	Sturdy Mount	3	Liz Ryder,Petra Olmanova,Juri Ishmaak	nickel*1,shieldemitters*1,tungsten*1	Integrity|+200%|good;Thermal Load|-20%|good;Armour Piercing|+40%|good;Mass|+60%|bad	2d1873d4-6d38-4d39-b4c5-ea199be2bd6a	Weapon_Sturdy	htp
modification	Torpedo Pylon	Sturdy Mount	4	Petra Olmanova,Liz Ryder	molybdenum*1,tungsten*1,zinc*1	Integrity|+250%|good;Thermal Load|-25%|good;Armour Piercing|+50%|good;Mass|+80%|bad	4ceeab9c-7a85-4553-9fa4-81ebc6e88d4f	Weapon_Sturdy	htp
modification	Torpedo Pylon	Sturdy Mount	5	Petra Olmanova,Liz Ryder	highdensitycomposites*1,molybdenum*1,technetium*1	Integrity|+300%|good;Thermal Load|-30%|good;Armour Piercing|+60%|good;Mass|+100%|bad	53ab027e-1c5f-404b-82e3-0bc4c55c71af	CargoRack_IncreasedCapacity,Weapon_Sturdy	htp
modification	Wake Scanner	Fast Scanner	1	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	phosphorus*1	Integrity|-10%|bad;Scan Range|-5%|bad;Scan Time|-20%|good	c7abe4af-26f0-460c-8df7-71412f12d5f8	Sensor_FastScan	ufsws
modification	Wake Scanner	Fast Scanner	2	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	phosphorus*1,uncutfocuscrystals*1	Integrity|-20%|bad;Scan Range|-10%|bad;Scan Time|-35%|good	940b832d-2dac-4671-9ada-4bede831342e	Sensor_FastScan	ufsws
modification	Wake Scanner	Fast Scanner	3	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	phosphorus*1,uncutfocuscrystals*1,symmetrickeys*1	Integrity|-30%|bad;Scan Range|-15%|bad;Scan Time|-50%|good	223a0854-036f-495d-afa1-69253f2b87c3	Sensor_FastScan	ufsws
modification	Wake Scanner	Fast Scanner	4	Etienne Dorn,Tiana Fortune	manganese*1,focuscrystals*1,encryptionarchives*1	Integrity|-40%|bad;Scan Range|-20%|bad;Scan Time|-65%|good	992ffcbe-26c5-4f41-bc2d-81bb6565ac27	Sensor_FastScan	ufsws
modification	Wake Scanner	Fast Scanner	5	Etienne Dorn,Tiana Fortune	arsenic*1,refinedfocuscrystals*1,adaptiveencryptors*1	Integrity|-50%|bad;Scan Range|-25%|bad;Scan Time|-80%|good	d2af32a6-ffdb-4c28-89ee-88f331e678d3	Sensor_FastScan	ufsws
modification	Wake Scanner	Lightweight	1	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	phosphorus*1	Integrity|-10%|bad;Mass|-45%|good	d5a539c5-120a-450f-bb68-e10abbeca8a9	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	ufsws
modification	Wake Scanner	Lightweight	2	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	manganese*1,salvagedalloys*1	Integrity|-20%|bad;Mass|-56%|good	b6a80556-c22a-466e-931c-239c208c9890	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	ufsws
modification	Wake Scanner	Lightweight	3	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	conductiveceramics*1,manganese*1,salvagedalloys*1	Integrity|-30%|bad;Mass|-65%|good	cbec8003-80e4-455a-84fe-257d2018386e	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	ufsws
modification	Wake Scanner	Lightweight	4	Etienne Dorn,Tiana Fortune	conductivecomponents*1,phasealloys*1,protolightalloys*1	Integrity|-40%|bad;Mass|-75%|good	3a57effa-ccac-448d-8d1c-3e0966042e24	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	ufsws
modification	Wake Scanner	Lightweight	5	Etienne Dorn,Tiana Fortune	conductiveceramics*1,protolightalloys*1,protoradiolicalloys*1	Integrity|-50%|bad;Mass|-85%|good	89f5d8e2-4f4c-4ef0-9e74-9f0691244b22	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	ufsws
modification	Wake Scanner	Long Range Scanner	1	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	iron*1	Scan Angle|-10%|bad;Scan Range|+24%|good;Power Draw|+10%|bad	11521a5e-0b00-4efe-9433-b0d4b5168c11	Sensor_LongRange	ufsws
modification	Wake Scanner	Long Range Scanner	2	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	iron*1,hybridcapacitors*1	Scan Angle|-15%|bad;Scan Range|+48%|good;Power Draw|+20%|bad	16235231-561b-4efb-a9bc-dcacb18b5651	Sensor_LongRange	ufsws
modification	Wake Scanner	Long Range Scanner	3	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	iron*1,hybridcapacitors*1,emissiondata*1	Scan Angle|-20%|bad;Scan Range|+72%|good;Power Draw|+30%|bad	8dcbfbd5-748e-46ee-b179-4e2d213e518c	Sensor_LongRange	ufsws
modification	Wake Scanner	Long Range Scanner	4	Etienne Dorn,Tiana Fortune	germanium*1,electrochemicalarrays*1,decodedemissiondata*1	Scan Angle|-25%|bad;Scan Range|+96%|good;Power Draw|+40%|bad	44a348b1-979f-498e-bf61-22b38cb6f53b	Sensor_LongRange	ufsws
modification	Wake Scanner	Long Range Scanner	5	Etienne Dorn,Tiana Fortune	niobium*1,polymercapacitors*1,compactemissionsdata*1	Scan Angle|-30%|bad;Scan Range|+120%|good;Power Draw|+50%|bad	ee756b0e-c36f-4ea5-a46b-13291522feea	Sensor_LongRange	ufsws
modification	Wake Scanner	Reinforced	1	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	nickel*1	Integrity|+60%|good;Mass|+30%|bad	8a71178f-3d2a-4c53-94dc-606d9d43d43a	Misc_Reinforced	ufsws
modification	Wake Scanner	Reinforced	2	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	nickel*1,shieldemitters*1	Integrity|+120%|good;Mass|+60%|bad	72595b30-3bbf-47e3-82f7-db29654bef66	Misc_Reinforced	ufsws
modification	Wake Scanner	Reinforced	3	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	nickel*1,shieldemitters*1,tungsten*1	Integrity|+180%|good;Mass|+90%|bad	8cca72b3-f01a-49aa-a979-a72f3412bf6e	Misc_Reinforced	ufsws
modification	Wake Scanner	Reinforced	4	Etienne Dorn,Tiana Fortune	molybdenum*1,tungsten*1,zinc*1	Integrity|+240%|good;Mass|+120%|bad	89f9e00f-e621-4d34-bb15-4732f29a7f15	Misc_Reinforced	ufsws
modification	Wake Scanner	Reinforced	5	Etienne Dorn,Tiana Fortune	highdensitycomposites*1,molybdenum*1,technetium*1	Integrity|+300%|good;Mass|+150%|bad	8f0e13ab-c621-4c21-b7a1-f8acd4057007	Misc_Reinforced	ufsws
modification	Wake Scanner	Shielded	1	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	wornshieldemitters*1	Power Draw|+20%|bad;Integrity|+60%|good	c500da24-7fe5-48f6-8661-593f4caee91a	Misc_Shielded	ufsws
modification	Wake Scanner	Shielded	2	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	carbon*1,shieldemitters*1	Power Draw|+40%|bad;Integrity|+120%|good	eed60442-f13e-4662-8132-e50a23e2534a	Misc_Shielded	ufsws
modification	Wake Scanner	Shielded	3	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	carbon*1,highdensitycomposites*1,shieldemitters*1	Power Draw|+60%|bad;Integrity|+180%|good	df8baf0f-01a1-4fea-94e6-e169f71af1c6	Misc_Shielded	ufsws
modification	Wake Scanner	Shielded	4	Etienne Dorn,Tiana Fortune	fedproprietarycomposites*1,shieldingsensors*1,vanadium*1	Power Draw|+80%|bad;Integrity|+240%|good	107cbead-888f-4b4c-a57e-324ccfe37006	Misc_Shielded	ufsws
modification	Wake Scanner	Shielded	5	Etienne Dorn,Tiana Fortune	compoundshielding*1,fedcorecomposites*1,tungsten*1	Power Draw|+100%|bad;Integrity|+300%|good	1c08bdca-000b-4e79-89cb-2cab3d5e3ce7	Misc_Shielded	ufsws
modification	Wake Scanner	Wide Angle Scanner	1	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	mechanicalscrap*1	Scan Angle|+40%|good;Scan Time|+10%|bad;Mass|+20%|bad	1b76dc7a-d52c-4cdd-93c6-6857f509519b	Sensor_WideAngle	ufsws
modification	Wake Scanner	Wide Angle Scanner	2	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	mechanicalscrap*1,germanium*1	Scan Angle|+80%|good;Scan Time|+20%|bad;Mass|+40%|bad	9e143db0-83e9-49ff-ba53-04927287190b	Sensor_WideAngle	ufsws
modification	Wake Scanner	Wide Angle Scanner	3	Etienne Dorn,Tiana Fortune,Bill Turner,Lori Jameson	mechanicalscrap*1,germanium*1,scandatabanks*1	Scan Angle|+120%|good;Scan Time|+30%|bad;Mass|+60%|bad	d2b0776c-9e74-4fe9-be1c-e49e104dcad6	Sensor_WideAngle	ufsws
modification	Wake Scanner	Wide Angle Scanner	4	Etienne Dorn,Tiana Fortune	mechanicalequipment*1,niobium*1,encodedscandata*1	Scan Angle|+160%|good;Scan Time|+40%|bad;Mass|+80%|bad	a00e7425-0828-41ea-9e11-e44bc391dd6f	Sensor_WideAngle	ufsws
modification	Wake Scanner	Wide Angle Scanner	5	Etienne Dorn,Tiana Fortune	mechanicalcomponents*1,tin*1,classifiedscandata*1	Scan Angle|+200%|good;Scan Time|+50%|bad;Mass|+100%|bad	7835c40b-1612-49ac-9a41-230cfff63daa	Sensor_WideAngle	ufsws
suit	Suit	Added melee damage		Kit Fowler,Jude Navarro	combattrainingmaterial*5,combatantperformance*5,epinephrine*5,microthrusters*8	Weapon melee damage multiplier|+150%|good;Fists melee damage multiplier|+150%|good			
suit	Suit	Combat Movement Speed		Terra Velasquez,Yarden Bond	evacuationprotocols*5,geneticresearch*3,epinephrine*5,phneutraliser*8				
suit	Suit	Damage resistance		Jude Navarro,Uma Laszlo	weaponinventory*5,ballisticsdata*5,titaniumplating*3,carbonfibreplating*3,epoxyadhesive*8	Explosive damage multiplier|+10%|good;Plasma damage multiplier|+10%|good;Thermic damage multiplier|+10%|good;Kinetic damage multiplier|+10%|good			
suit	Suit	Enhanced tracking		Domino Green,Oden Geiger	topographicalsurveys*5,stellaractivitylogs*5,spectralanalysisdata*5,transmitter*3,circuitboard*3	Analysis time|+10%|good;Analysis range|+100%|good			
suit	Suit	Extra ammo capacity		Kit Fowler,Jude Navarro	recyclinglogs*8,weapontestdata*5,productionreports*5,weaponcomponent*3	Ammo capacity multiplier|+50%|good			
suit	Suit	Extra backpack capacity		Domino Green,Wellington Beck	weaponinventory*5,chemicalinventory*5,digitaldesigns*5,epoxyadhesive*5,memorychip*3	Backpack data capacity|+100%|good;Backpack component capacity|+100%|good;Backpack item capacity|+100%|good			
suit	Suit	Faster shield regen		Kit Fowler,Uma Laszlo	reactoroutputreview*5,ionbattery*3,microtransformer*8,electricalwiring*8	Shield health|+33%|good			
suit	Suit	Improved battery capacity		Wellington Beck,Oden Geiger	reactoroutputreview*5,maintenancelogs*8,ionbattery*3,microsupercapacitor*5,electricalwiring*5				
suit	Suit	Improved jump assist		Hero Ferrari,Yarden Bond	gmeds*5,topographicalsurveys*5,microthrusters*3,motor*5				
suit	Suit	Increased air reserves		Hero Ferrari,Terra Velasquez	pharmaceuticalpatents*3,airqualityreports*8,oxygenicbacteria*5,phneutraliser*8				
suit	Suit	Increased sprint duration		Hero Ferrari,Terra Velasquez	troopdeploymentrecords*3,genesequencingdata*3,medicaltrialrecords*3,oxygenicbacteria*5,chemicalcatalyst*8				
suit	Suit	Night vision		Oden Geiger	surveillanceequipment*5,surveilleancelogs*3,radioactivitydata*3,nocdata*3,circuitswitch*5				
suit	Suit	Quieter footsteps		Yarden Bond	settlementassaultplans*3,tacticalplans*5,patrolroutes*5,microhydraulics*3,viscoelasticpolymer*8				
suit	Suit	Reduced tool battery consumption		Domino Green,Wellington Beck	reactoroutputreview*5,electricalfuse*3,microtransformer*5,electricalwiring*8	Tool energy drain multiplier|+100%|good			
synthesis	AFM Refill	+100% Repair Speed	3		zinc*2,chromium*4,vanadium*6,zirconium*2,tellurium*1,ruthenium*1				
synthesis	AFM Refill	+50% Repair Speed	2		tin*1,manganese*2,vanadium*6,molybdenum*1,zirconium*1				
synthesis	AFM Refill	None	1		nickel*2,zinc*2,chromium*2,vanadium*3				
synthesis	AX Explosive Munitions	+10% Damage Boost	3		tungsten*5,mercury*4,tg_biomechanicalconduits*5,polonium*2,tg_propulsionelement*5,tg_shipflightdata*6				
synthesis	AX Explosive Munitions	+5% Damage	2		sulphur*6,phosphorus*6,mercury*2,tg_propulsionelement*4,unknownorganiccircuitry*4				
synthesis	AX Explosive Munitions	None	1		carbon*4,iron*3,nickel*3,tg_propulsionelement*3				
synthesis	AX Remote Flak Munitions	+10% Damage Boost	3		zinc*8,tungsten*2,arsenic*1,unknownenergysource*3,unknowntechnologycomponents*4,tg_wreckagecomponents*1				
synthesis	AX Remote Flak Munitions	+5% Damage Boost	2		tin*2,zinc*3,arsenic*1,unknowntechnologycomponents*3,tg_wreckagecomponents*2				
synthesis	AX Remote Flak Munitions	None	1		nickel*4,carbon*3,sulphur*2				
synthesis	AX Small Calibre Munitions	+10% Damage Boost	3		iron*3,phosphorus*2,zirconium*2,unknownenergysource*4,unknowncarapace*2,tg_weaponparts*6				
synthesis	AX Small Calibre Munitions	+5% Damage Boost	2		iron*2,phosphorus*2,zirconium*2,unknownenergysource*3,tg_weaponparts*4				
synthesis	AX Small Calibre Munitions	None	1		iron*2,nickel*1,sulphur*2,tg_weaponparts*2				
synthesis	Chaff Launcher	100% Refill	2		compactcomposites*1,filamentcomposites*2,thermicalloys*1				
synthesis	Chaff Launcher	100% Refill, +2 Seconds Duration	3		compactcomposites*1,filamentcomposites*2,thermicalloys*2,protoradiolicalloys*1				
synthesis	Chaff Launcher	50% Refill	1		compactcomposites*1,filamentcomposites*1				
synthesis	Enzyme Missile Launcher Munitions	+15% Damage Boost	2		sulphur*6,tungsten*4,tg_biomechanicalconduits*5,tg_propulsionelement*6,tg_weaponparts*4,lead*4				
synthesis	Enzyme Missile Launcher Munitions	+30% Damage Boost	3		phosphorus*5,tungsten*4,tg_biomechanicalconduits*6,tg_propulsionelement*6,tg_weaponparts*5,lead*6				
synthesis	Enzyme Missile Launcher Munitions	None	1		iron*3,sulphur*3,tg_biomechanicalconduits*4,tg_propulsionelement*3,tg_weaponparts*3,lead*2				
synthesis	Explosive Munitions	+15% Damage Boost	2		sulphur*6,phosphorus*6,arsenic*4,mercury*2				
synthesis	Explosive Munitions	+30% Damage Boost	3		phosphorus*5,arsenic*4,niobium*5,mercury*5,polonium*5				
synthesis	Explosive Munitions	None	1		iron*3,nickel*3,carbon*4,sulphur*4				
synthesis	FSD Injection	+100% Jump Range	3		carbon*1,germanium*1,arsenic*1,niobium*1,yttrium*1,polonium*1				
synthesis	FSD Injection	+25% Jump Range	1		carbon*1,vanadium*1,germanium*1				
synthesis	FSD Injection	+50% Jump Range	2		carbon*1,vanadium*1,germanium*1,cadmium*1,niobium*1				
synthesis	Flechette Launcher Munitions	+10% Damage Boost	3		tungsten*6,electrochemicalarrays*9,mechanicalcomponents*5,boron*6				
synthesis	Flechette Launcher Munitions	+5% Damage Boost	2		tungsten*4,electrochemicalarrays*6,mechanicalcomponents*4,boron*4				
synthesis	Flechette Launcher Munitions	None	1		tungsten*1,electrochemicalarrays*3,mechanicalcomponents*2,boron*2				
synthesis	Guardian Gauss Cannon Munitions	+15% Damage Boost	2		manganese*5,heatresistantceramics*3,focuscrystals*5,guardian_powerconduit*4,guardian_sentinel_weaponparts*3				
synthesis	Guardian Gauss Cannon Munitions	+30% Damage Boost	3		manganese*8,filamentcomposites*6,focuscrystals*10,guardian_techcomponent*6				
synthesis	Guardian Gauss Cannon Munitions	None	1		manganese*3,focuscrystals*2,guardian_powerconduit*3,guardian_sentinel_wreckagecomponents*4				
synthesis	Guardian Plasma Charger Munitions	+15% Damage Boost	2		chromium*4,heatexchangers*2,phasealloys*2,guardian_powercell*2,guardian_techcomponent*2				
synthesis	Guardian Plasma Charger Munitions	+30% Damage Boost	3		chromium*6,zirconium*2,heatexchangers*4,phasealloys*2,guardian_powercell*2,guardian_sentinel_weaponparts*3				
synthesis	Guardian Plasma Charger Munitions	None	1		chromium*3,heatdispersionplate*2,guardian_powerconduit*3,guardian_sentinel_wreckagecomponents*4				
synthesis	Guardian Shard Cannon Munitions	+15% Damage Boost	2		crystalshards*4,guardian_powercell*2,guardian_sentinel_weaponparts*2				
synthesis	Guardian Shard Cannon Munitions	+30% Damage Boost	3		carbon*8,guardian_powercell*6,vanadium*4,crystalshards*8				
synthesis	Guardian Shard Cannon Munitions	None	1		carbon*3,vanadium*2,crystalshards*3,guardian_powercell*3,guardian_sentinel_wreckagecomponents*5				
synthesis	Heat Sink Launcher	100% Refill	1		basicconductors*2,heatconductionwiring*2				
synthesis	Heat Sink Launcher	100% Refill, +15% Heat Dissipation	2		basicconductors*2,heatconductionwiring*2,heatexchangers*2				
synthesis	Heat Sink Launcher	100% Refill, +30% Heat Dissipation	3		basicconductors*2,heatconductionwiring*2,heatexchangers*2,protoheatradiators*1				
synthesis	High Velocity Munitions	+15% Damage Boost	2		iron*4,vanadium*3,tungsten*2,zirconium*2				
synthesis	High Velocity Munitions	+30% Damage Boost	3		vanadium*4,tungsten*4,zirconium*2,yttrium*2				
synthesis	High Velocity Munitions	None	1		iron*2,vanadium*1				
synthesis	Large Calibre Munitions	+15% Damage Boost	2		tin*2,phosphorus*3,zinc*3,arsenic*1,zirconium*2				
synthesis	Large Calibre Munitions	+30% Damage Boost	3		zinc*8,tungsten*2,arsenic*1,mercury*1,antimony*2				
synthesis	Large Calibre Munitions	None	1		nickel*4,carbon*3,sulphur*2				
synthesis	Life Support	100% Refill	1		iron*2,nickel*1				
synthesis	Limpets	4 Limpets, Cargo Hold Required	1		iron*10,nickel*10				
synthesis	Plasma Munitions	+15% Damage Boost	2		phosphorus*5,manganese*3,selenium*1,molybdenum*4				
synthesis	Plasma Munitions	+30% Damage Boost	3		selenium*5,cadmium*4,molybdenum*4,technetium*2				
synthesis	Plasma Munitions	None	1		sulphur*3,phosphorus*4,manganese*1				
